date,stock_id,percent,people,unit
2026-09-11,00734B,82.55,2,20623000
2026-09-11,00735,22.74,20,27256421
2026-09-11,00736,72.84,6,4900325
2026-09-11,00737,15.209999999999999,4,3430793
2026-09-11,00738U,19.630000000000003,43,47226340
2026-09-11,00739,38.44,9,9609491
2026-09-11,00740B,96.67999999999999,46,2118509505
2026-09-11,00741B,49.42,3,6490928
2026-09-11,00746B,99.56,27,2539782855
2026-09-11,00749B,99.75,7,1107810000
2026-09-11,00750B,99.72999999999999,4,147617234
2026-09-11,00751B,75.59,326,3951347518
2026-09-11,00752,30.68,31,78988552
2026-09-11,00753L,49.39,245,328346179
2026-09-11,00754B,99.75,14,1300670000
2026-09-11,00755B,97.59,7,273500000
2026-09-11,00756B,97.62,19,1284226878
2026-09-11,00757,30.740000000000002,30,82422186
2026-09-11,00758B,90.49,1,5000000
2026-09-11,00759B,98.89,1,47000000
2026-09-11,00760B,99.16,6,431371987
2026-09-11,00761B,98.53999999999999,29,2695472339
2026-09-11,00762,18.21,6,8524287
2026-09-11,00763U,53.290000000000006,12,21889273
2026-09-11,00764B,94.06,31,1452114501
2026-09-11,00768B,98.23,27,777231528
2026-09-11,00770,12.55,8,10548891
2026-09-11,00771,15.23,2,2167302
2026-09-11,00772B,80.47,142,2705534272
2026-09-11,00773B,95.63,42,2480823079
2026-09-11,00775B,99.66000000000001,7,231330000
2026-09-11,00777B,99.92,14,2075360000
2026-09-11,00778B,99.94,11,1521482512
2026-09-11,00779B,99.6,9,1292568158
2026-09-11,00780B,97.39,9,239697772
2026-09-11,00781B,24.159999999999997,2,2015000
2026-09-11,00782B,22.450000000000003,4,4599281
2026-09-11,00783,10.28,1,723414
2026-09-11,00785B,99.83,11,1061784452
2026-09-11,00786B,28.9,6,5655526
2026-09-11,00787B,41.3,5,4877428
2026-09-11,00788B,26.72,7,6604305
2026-09-11,00789B,99.38,11,452790000
2026-09-11,00791B,99.68,6,280204000
2026-09-11,00792B,99.87,15,2314773650
2026-09-11,00793B,23.2,1,470182
2026-09-11,00795B,55.28,140,837569613
2026-09-11,00799B,25.48,8,6636322
2026-09-11,00830,21.89,62,188800121
2026-09-11,00834B,94.36,4,21890000
2026-09-11,00836B,99.6,13,628578204
2026-09-11,00840B,99.27,3,59000000
2026-09-11,00841B,99.42999999999999,5,70047000
2026-09-11,00842B,42.36,6,9012000
2026-09-11,00844B,99.21,5,211504000
2026-09-11,00845B,99.59,4,236105065
2026-09-11,00846B,98.18,2,73000000
2026-09-11,00847B,24.23,1,922000
2026-09-11,00848B,99.52999999999999,3,135436000
2026-09-11,00849B,99.83999999999999,6,485399213
2026-09-11,00850,18.06,32,75300871
2026-09-11,00851,27.87,1,1540000
2026-09-11,00852L,61.11,2,5112664
2026-09-11,00853B,91.04,10,162196524
2026-09-11,00856B,58.39,2,3966792
2026-09-11,00857B,59.63,68,359023627
2026-09-11,00858,15.290000000000001,13,18043302
2026-09-11,00859B,24.33,8,8034621
2026-09-11,00860B,0.0,0,0
2026-09-11,00861,5.68,4,3952260
2026-09-11,00862B,98.28999999999999,10,864368167
2026-09-11,00863B,99.5,8,509431000
2026-09-11,00864B,34.39,24,37420845
2026-09-11,00865B,30.240000000000002,55,95560314
2026-09-11,00867B,99.72,9,563570000
2026-09-11,00870B,99.61000000000001,9,561973476
2026-09-11,00875,17.94,3,2690650
2026-09-11,00876,27.14,10,25669598
2026-09-11,00877,17.490000000000002,28,28661711
2026-09-11,00878,11.26,863,2119239273
2026-09-11,00881,16.02,125,476641957
2026-09-11,00882,26.770000000000003,387,528881849
2026-09-11,00884B,98.77,4,74514535
2026-09-11,00885,17.29,88,102694102
2026-09-11,00886,13.23,1,589000
2026-09-11,00887,30.61,116,138521777
2026-09-11,00888,11.81,29,76213111
2026-09-11,00890B,73.57000000000001,3,13439305
2026-09-11,00891,14.57,105,277013504
2026-09-11,00892,17.96,27,58112065
2026-09-11,00893,8.530000000000001,21,30545467
2026-09-11,00894,12.98,11,19178083
2026-09-11,00895,10.16,8,14652331
2026-09-11,00896,7.7,23,34715832
2026-09-11,00897,22.47,25,30589405
2026-09-11,00898,21.41,26,24750507
2026-09-11,00899,5.67,1,916075
2026-09-11,00900,14.969999999999999,86,228897326
2026-09-11,00901,13.56,10,8472190
2026-09-11,00902,17.07,29,38098902
2026-09-11,00903,10.38,5,4859497
2026-09-11,00904,13.34,19,20984678
2026-09-11,00905,7.92,19,28545466
2026-09-11,00907,11.64,13,17287418
2026-09-11,00908,37.16,9,12792600
2026-09-11,00909,14.47,12,15021896
2026-09-11,00910,8.73,10,9976942
2026-09-11,00911,15.24,4,4941486
2026-09-11,00912,22.119999999999997,8,12890933
2026-09-11,00913,21.950000000000003,6,12682577
2026-09-11,00915,16.88,37,85606025
2026-09-11,00916,14.38,15,14894592
2026-09-11,00917,12.27,11,7558344
2026-09-11,00918,11.08,235,434545013
2026-09-11,00919,10.870000000000001,1068,2020390514
2026-09-11,00920,23.05,5,4678724
2026-09-11,00921,6.880000000000001,4,3810848
2026-09-11,00922,31.57,108,675368228
2026-09-11,00923,15.169999999999998,45,144841116
2026-09-11,00924,22.21,26,96701349
2026-09-11,00926,56.63,12,58904294
2026-09-11,00927,13.259999999999998,81,180237859
2026-09-11,00928,22.22,11,9752832
2026-09-11,00929,9.6,228,496456089
2026-09-11,00930,6.01,7,7888672
2026-09-11,00931B,76.77,101,1724148566
2026-09-11,00932,10.81,9,11840042
2026-09-11,00933B,76.06,455,4959208984
2026-09-11,00934,11.58,24,49490133
2026-09-11,00935,23.82,54,208854650
2026-09-11,00936,9.969999999999999,7,19243791
2026-09-11,00937B,60.64,3228,10357730012
2026-09-11,00938,46.11,9,46129373
2026-09-11,00939,7.140000000000001,49,83332405
2026-09-11,00940,12.27,389,635794583
2026-09-11,00941,13.32,35,60654635
2026-09-11,00942B,89.84,67,1827915243
2026-09-11,00943,30.93,5,12498392
2026-09-11,00944,9.379999999999999,6,4986009
2026-09-11,00945B,40.9,137,340213791
2026-09-11,00946,19.25,31,84971835
2026-09-11,00947,23.24,33,64513866
2026-09-11,00948B,80.95,313,3224826970
2026-09-11,00949,20.22,27,33879542
2026-09-11,00950B,90.92999999999999,146,3739344427
2026-09-11,00951,28.560000000000002,35,66885607
2026-09-11,00952,13.219999999999999,27,32804460
2026-09-11,00953B,52.980000000000004,1392,2439202546
2026-09-11,00954,22.439999999999998,18,27787552
2026-09-11,00955,31.47,64,154576267
2026-09-11,00956,21.66,6,7181408
2026-09-11,00957B,50.54,30,95170496
2026-09-11,00958B,21.36,24,25708936
2026-09-11,00959B,48.46,82,247368118
2026-09-11,00960,18.1,7,10592315
2026-09-11,00961,8.96,96,81219784
2026-09-11,00962,15.299999999999999,11,13472700
2026-09-11,00963,27.36,22,31604332
2026-09-11,00964,19.509999999999998,14,13008480
2026-09-11,00965,45.72,43,197370004
2026-09-11,00966B,37.41,18,44072673
2026-09-11,00967B,70.49000000000001,34,127900164
2026-09-11,00968B,68.64999999999999,101,544913354
2026-09-11,00969B,68.2,44,100704299
2026-09-11,00970B,60.15,60,235383594
2026-09-11,00971,17.56,9,9698571
2026-09-11,00972,33.11,2,5024395
2026-09-11,009800,28.470000000000002,49,86744066
2026-09-11,009801,20.58,18,19590598
2026-09-11,009802,20.72,52,117951322
2026-09-11,009803,9.45,20,21287688
2026-09-11,009804,10.719999999999999,15,15927710
2026-09-11,009805,20.15,71,123811028
2026-09-11,009806,58.269999999999996,6,7961549
2026-09-11,009807,57.940000000000005,8,8264704
2026-09-11,009808,10.48,4,4090636
2026-09-11,009809,37.29,7,11885761
2026-09-11,00980A,25.52,54,204047893
2026-09-11,00980B,46.97,14,25168619
2026-09-11,00980D,37.6,25,37233364
2026-09-11,00980T,53.53,9,40119887
2026-09-11,009810,33.87,5,6489237
2026-09-11,009811,16.689999999999998,38,39168868
2026-09-11,009812,36.9,22,34109499
2026-09-11,009813,23.669999999999998,48,78019058
2026-09-11,009814,19.93,19,30431986
2026-09-11,009815,21.71,59,93063769
2026-09-11,009816,20.17,1456,2414128703
2026-09-11,009817,24.740000000000002,49,54935814
2026-09-11,009818,6.23,3,2879984
2026-09-11,009819,12.86,56,78023035
2026-09-11,00981A,20.68,950,1965736020
2026-09-11,00981B,51.06,543,786990590
2026-09-11,00981D,44.35,158,230188974
2026-09-11,00981T,35.769999999999996,67,89915973
2026-09-11,009820,38.2,222,428514237
2026-09-11,009821,11.27,42,58307726
2026-09-11,009822,14.469999999999999,10,10663862
2026-09-11,009823,17.37,34,60983692
2026-09-11,009824,15.010000000000002,71,79977436
2026-09-11,009825,13.1,20,15773897
2026-09-11,009826,24.549999999999997,151,188491489
2026-09-11,009827,14.25,32,28946000
2026-09-11,009828,20.18,64,137678948
2026-09-11,009829,44.730000000000004,67,134656398
2026-09-11,00982A,14.15,168,316308345
2026-09-11,00982B,60.870000000000005,6,15768000
2026-09-11,00982D,36.160000000000004,21,27752688
2026-09-11,00982T,24.8,5,4117984
2026-09-11,00983A,22.89,14,18713010
2026-09-11,00983B,55.9,8,13784249
2026-09-11,00983D,29.41,37,30662760
2026-09-11,00984A,15.860000000000001,43,100374465
2026-09-11,00984B,36.35,27,44901988
2026-09-11,00984D,44.89,403,512379029
2026-09-11,00985A,17.0,39,77338066
2026-09-11,00985B,59.11,197,426607714
2026-09-11,00985D,56.93,26,61077049
2026-09-11,00986A,18.58,6,7401891
2026-09-11,00986B,79.24,6,16453805
2026-09-11,00986D,51.230000000000004,42,74653315
2026-09-11,00987A,15.53,17,24133626
2026-09-11,00987B,54.33,25,38760716
2026-09-11,00987D,74.88000000000001,13,71164528
2026-09-11,00988A,18.63,369,599702681
2026-09-11,00988B,28.97,41,46767735
2026-09-11,00989A,15.760000000000002,8,10591001
2026-09-11,00989B,37.07,28,36515129
2026-09-11,00990A,34.18,404,824393945
2026-09-11,00990B,40.97,17,36406305
2026-09-11,00991A,20.63,451,925322693
2026-09-11,00991B,98.34,13,255070971
2026-09-11,00992A,17.6,228,401028618
2026-09-11,00993A,20.88,97,157484294
2026-09-11,00994A,18.33,33,49851517
2026-09-11,00995A,15.620000000000001,28,42688984
2026-09-11,00996A,20.99,32,60797510
2026-09-11,00997A,17.16,154,197324715
2026-09-11,00998A,35.43,28,92204739
2026-09-11,00999A,10.18,83,102276844
2026-09-11,01001T,93.28,61,543893398
2026-09-11,01002T,93.68,112,1305229000
2026-09-11,01004T,93.97,82,686409428
2026-09-11,01007T,92.81,82,668405980
2026-09-11,01009T,90.2,61,270651019
2026-09-11,01010T,98.73,80,2279414865
2026-09-11,1101,55.25,858,4158260616
2026-09-11,1101B,94.06,22,188156651
2026-09-11,1102,81.78999999999999,331,2901056017
2026-09-11,1103,80.27,134,668663661
2026-09-11,1104,73.48,112,504687738
2026-09-11,1107,99.7,1,10069897
2026-09-11,1108,78.57000000000001,67,318119043
2026-09-11,1109,79.75999999999999,71,272187661
2026-09-11,1110,94.2,60,538910435
2026-09-11,1113O,0.0,0,0
2026-09-11,1113R,0.0,0,0
2026-09-11,1201,63.83,66,323136799
2026-09-11,1203,90.93,50,218292276
2026-09-11,1204,45.75,6,8406600
2026-09-11,1207,77.29,48,358798183
2026-09-11,1210,65.09,131,582620804
2026-09-11,1212,44.25,45,77057823
2026-09-11,1213,81.89,13,46382283
2026-09-11,1215,56.45,32,166461553
2026-09-11,1216,89.63,759,5094062823
2026-09-11,1217,61.7,130,305281522
2026-09-11,1218,67.17,65,335977372
2026-09-11,1219,64.15,77,218989639
2026-09-11,1220,67.88,47,120244341
2026-09-11,1221,34.2,22,32505214
2026-09-11,1224,88.36,20,63549161
2026-09-11,1225,89.43,39,216691865
2026-09-11,1227,67.23,74,615408353
2026-09-11,1228,38.0,5,4223807
2026-09-11,1229,66.13,175,1211742605
2026-09-11,1231,64.84,27,212907990
2026-09-11,1232,73.51,10,117606625
2026-09-11,1233,75.8,27,68695554
2026-09-11,1234,83.04,136,333818712
2026-09-11,1235,96.36,15,181719811
2026-09-11,1236,83.61,23,72478646
2026-09-11,1238,11.73,4,3516000
2026-09-11,1240,69.69,25,30831804
2026-09-11,1256,59.9,10,21439774
2026-09-11,1259,78.49,9,25429919
2026-09-11,1260,76.37,30,77991209
2026-09-11,1264,47.19,16,17492430
2026-09-11,1268,78.11,17,32982262
2026-09-11,1269,77.54,7,16195413
2026-09-11,1271,74.1,19,57146140
2026-09-11,1293,74.31,11,12704742
2026-09-11,1294,60.21,16,22060956
2026-09-11,1295,57.919999999999995,15,21787312
2026-09-11,1301,75.47,583,4805651394
2026-09-11,1303,86.55,712,6866043112
2026-09-11,1304,60.92,110,724518266
2026-09-11,1305,51.66,61,300297978
2026-09-11,1306,21.34,4,9502500
2026-09-11,1307,80.27,63,319413420
2026-09-11,1308,52.92,64,314287489
2026-09-11,1309,46.72,31,185857566
2026-09-11,1310,30.57,89,161496199
2026-09-11,1312,60.269999999999996,183,908412018
2026-09-11,1312A,54.44,12,10891496
2026-09-11,1313,68.48,167,911612634
2026-09-11,1314,41.12,786,1557169851
2026-09-11,1315,81.66,43,80941070
2026-09-11,1316,41.879999999999995,81,168258430
2026-09-11,1319,80.09,104,473778749
2026-09-11,1321,70.58,93,160407360
2026-09-11,1323,70.58,36,64442299
2026-09-11,1324,66.27,20,49794889
2026-09-11,1325,48.32,10,41213314
2026-09-11,1326,83.18,519,4876205416
2026-09-11,1333,51.19,14,38162984
2026-09-11,1336,51.83,23,40238129
2026-09-11,1337,47.42,55,127568780
2026-09-11,1338,44.09,25,36986854
2026-09-11,1339,75.17,16,55729438
2026-09-11,1340,34.64,25,52997741
2026-09-11,1341,83.71,16,44246712
2026-09-11,1342,58.58,14,45708509
2026-09-11,1343,66.17,22,26817140
2026-09-11,1402,89.21000000000001,435,4776705634
2026-09-11,1407,35.29,76,155616513
2026-09-11,1407A,53.510000000000005,9,36304000
2026-09-11,1408,20.7,72,72859689
2026-09-11,1409,61.46,208,995002131
2026-09-11,1410,77.03,20,47773086
2026-09-11,1413,76.05,26,100494383
2026-09-11,1414,88.72,38,175688986
2026-09-11,1416,56.22,39,104237176
2026-09-11,1417,58.39,51,110949048
2026-09-11,1418,71.58,19,40690024
2026-09-11,1419,90.8,73,272525992
2026-09-11,1423,83.33,29,83062986
2026-09-11,1432,54.5,13,58870524
2026-09-11,1434,72.03999999999999,162,1214059519
2026-09-11,1435,94.86999999999999,24,132617615
2026-09-11,1436,76.19,37,147972259
2026-09-11,1437,79.4,73,160317064
2026-09-11,1438,83.0,28,92318154
2026-09-11,1439,85.71000000000001,31,78868387
2026-09-11,1440,78.38000000000001,272,1298953242
2026-09-11,1441,65.0,15,46654595
2026-09-11,1442,87.48,109,320448839
2026-09-11,1443,89.95,40,121776884
2026-09-11,1444,64.14,137,638710700
2026-09-11,1445,69.02,41,90213348
2026-09-11,1446,66.28999999999999,29,91306813
2026-09-11,1447,70.13999999999999,128,638505642
2026-09-11,1449,38.449999999999996,27,48896959
2026-09-11,1450,25.83,14,20374520
2026-09-11,1451,63.72,40,126221593
2026-09-11,1452,49.65,40,65881442
2026-09-11,1453,75.67,18,85716130
2026-09-11,1454,81.61,35,105974724
2026-09-11,1455,67.08,78,356736451
2026-09-11,1456,85.42999999999999,15,80072761
2026-09-11,1457,74.96000000000001,71,237473744
2026-09-11,1458,59.79,59,155931897
2026-09-11,1459,84.03,60,226088266
2026-09-11,1460,71.97,123,500050537
2026-09-11,1462,46.4,98,139155413
2026-09-11,1463,81.72999999999999,42,141648953
2026-09-11,1464,61.86,89,263340266
2026-09-11,1465,72.53,38,75171336
2026-09-11,1466,68.86,34,76553773
2026-09-11,1467,67.28999999999999,45,157253323
2026-09-11,1468,97.55,18,156488821
2026-09-11,1469,92.35,28,80568464
2026-09-11,1470,86.72,35,74388583
2026-09-11,1471,22.240000000000002,23,33483180
2026-09-11,1472,82.12,18,43341718
2026-09-11,1473,72.25,31,105615504
2026-09-11,1474,58.92,30,76550839
2026-09-11,1475,76.29,16,50380750
2026-09-11,1476,79.08,80,217046015
2026-09-11,1477,59.629999999999995,76,147141606
2026-09-11,1480,98.12,59,408337403
2026-09-11,1491,59.65,24,32709081
2026-09-11,1492O,0.0,0,0
2026-09-11,1492R,0.0,0,0
2026-09-11,1498,48.56,1,424968
2026-09-11,1503,73.63,67,383635046
2026-09-11,1504,70.64,238,1679088452
2026-09-11,1506,77.28999999999999,47,232209985
2026-09-11,1507,100.0,1,250000000
2026-09-11,1512,54.040000000000006,19,53063076
2026-09-11,1513,45.61,81,229600221
2026-09-11,1514,41.02,58,114327160
2026-09-11,1515,48.760000000000005,33,88503308
2026-09-11,1516,64.82,15,25938108
2026-09-11,1517,48.699999999999996,30,107189155
2026-09-11,1519,73.84,77,256643829
2026-09-11,1521,68.06,12,51893956
2026-09-11,1522,57.75,51,180745484
2026-09-11,1522A,87.74,10,26327500
2026-09-11,1524,38.65,21,63916412
2026-09-11,1525,89.38,9,65615340
2026-09-11,1526,38.0,12,22803675
2026-09-11,1527,33.55,22,46522113
2026-09-11,1528,29.56,10,56589429
2026-09-11,1529,45.519999999999996,21,70628725
2026-09-11,1530,75.93,15,71835188
2026-09-11,1531,64.08,52,116725294
2026-09-11,1532,66.5,106,281051547
2026-09-11,1533,63.25,35,62345681
2026-09-11,1534,46.919999999999995,19,31798904
2026-09-11,1535,75.73,10,93718904
2026-09-11,1536,33.63,53,93869007
2026-09-11,1537,51.04,24,41902040
2026-09-11,1538,78.44999999999999,7,25345478
2026-09-11,1539,61.14,11,39971656
2026-09-11,1540,34.769999999999996,21,29740299
2026-09-11,1541,83.75999999999999,15,66023078
2026-09-11,1553,0.0,0,0
2026-09-11,1557,30.57,1,526527
2026-09-11,1558,38.61,30,24926831
2026-09-11,1560,64.69,65,98270688
2026-09-11,1563,46.25,53,78280712
2026-09-11,1565,16.880000000000003,10,8517339
2026-09-11,1568,64.96,31,66992954
2026-09-11,1569,50.89,33,73430373
2026-09-11,1570,55.260000000000005,11,28470484
2026-09-11,1571,67.23,1,765000
2026-09-11,1573,0.0,0,0
2026-09-11,1575,0.0,0,0
2026-09-11,1577,0.0,0,0
2026-09-11,1580,38.61,14,19058076
2026-09-11,1582,30.87,25,44569414
2026-09-11,1583,91.25,17,99838703
2026-09-11,1584,41.059999999999995,35,95483166
2026-09-11,1585,65.75999999999999,33,37957711
2026-09-11,1586,73.02,51,94602455
2026-09-11,1587,46.46,20,37212894
2026-09-11,1589,28.35,30,43458415
2026-09-11,1590,72.86,102,145747402
2026-09-11,1591,20.4,9,7765385
2026-09-11,1592,26.470000000000002,25,29389503
2026-09-11,1593,50.05,18,19913906
2026-09-11,1594,82.82000000000001,12,27515325
2026-09-11,1595,48.53,22,28025780
2026-09-11,1597,50.87,34,45432477
2026-09-11,1598,60.65,49,108704426
2026-09-11,1599,65.1,21,47555709
2026-09-11,1601,11.58,13,12319605
2026-09-11,1602,12.17,26,47056285
2026-09-11,1603,72.69999999999999,30,139368619
2026-09-11,1604,58.56,74,225035458
2026-09-11,1605,75.35,366,3339579324
2026-09-11,1606,15.939999999999998,119,122744667
2026-09-11,1608,66.32,61,419782469
2026-09-11,1609,32.620000000000005,110,256249474
2026-09-11,1611,52.88,80,170733681
2026-09-11,1612,61.1,65,193182808
2026-09-11,1613,57.74,67,131347851
2026-09-11,1614,83.16,84,223845256
2026-09-11,1615,80.72,35,160376341
2026-09-11,1616,59.980000000000004,26,116506888
2026-09-11,1617,75.30000000000001,37,127687226
2026-09-11,1618,57.78,29,111365629
2026-09-11,1623,77.09,13,50887220
2026-09-11,1626,69.5,49,104150140
2026-09-11,1702,57.9,31,170382469
2026-09-11,1707,52.61,54,77979047
2026-09-11,1708,38.81,40,96697095
2026-09-11,1709,71.41,126,340712211
2026-09-11,1710,62.24,133,551357941
2026-09-11,1711,44.870000000000005,93,245863871
2026-09-11,1712,56.38,116,237110113
2026-09-11,1713,74.30000000000001,30,112195442
2026-09-11,1714,52.82,146,524005004
2026-09-11,1717,67.44,239,798925214
2026-09-11,1718,51.83,217,874253298
2026-09-11,1720,65.0,31,127813628
2026-09-11,1721,37.65,33,69651616
2026-09-11,1722,64.0,153,627442052
2026-09-11,1723,52.5,38,124438420
2026-09-11,1725,94.44,20,171741574
2026-09-11,1726,85.42999999999999,28,138418553
2026-09-11,1727,58.17,30,74474540
2026-09-11,1729,91.39,47,165189630
2026-09-11,1730,57.3,11,36241298
2026-09-11,1731,55.69,15,74028162
2026-09-11,1732,46.400000000000006,5,19695882
2026-09-11,1733,44.4,21,44399227
2026-09-11,1734,49.51,41,94207796
2026-09-11,1735,78.41,12,77935200
2026-09-11,1736,88.4,45,268240264
2026-09-11,1737,62.26,23,124559075
2026-09-11,1742,80.8,27,74895798
2026-09-11,1748,39.61,3,5667604
2026-09-11,1748R,0.0,0,0
2026-09-11,1752,64.27,21,64925061
2026-09-11,1760,42.980000000000004,22,36867728
2026-09-11,1762,46.24,17,35585224
2026-09-11,1763,100.0,1,1816737993
2026-09-11,1764,100.0,1,715186287
2026-09-11,1765,100.0,1,437517135
2026-09-11,1766,100.0,1,493557368
2026-09-11,1773,73.8,54,221448833
2026-09-11,1775,100.0,1,88000000
2026-09-11,1776,66.86,33,40195816
2026-09-11,1777,59.839999999999996,9,26690830
2026-09-11,1780,78.25,44,85374453
2026-09-11,1781,44.879999999999995,22,21283320
2026-09-11,1783,63.910000000000004,19,57340884
2026-09-11,1784,28.82,15,15316975
2026-09-11,1785,42.8,107,255145939
2026-09-11,1786,51.18,24,38306956
2026-09-11,1788,49.790000000000006,15,22176091
2026-09-11,1789,76.99000000000001,54,608888181
2026-09-11,1794,0.0,0,0
2026-09-11,1795,57.15,30,152494503
2026-09-11,1796,55.76,12,23129329
2026-09-11,1799,66.26,22,164908288
2026-09-11,1802,76.35000000000001,170,2221281909
2026-09-11,1805,77.47,38,104588026
2026-09-11,1806,74.78,61,292000956
2026-09-11,1807,47.39,37,54223460
2026-09-11,1808,80.82,94,721897448
2026-09-11,1809,47.98,31,80174576
2026-09-11,1810,61.82,70,186960477
2026-09-11,1813,47.730000000000004,16,22268888
2026-09-11,1814,78.82000000000001,12,14965621
2026-09-11,1815,56.97,96,333614171
2026-09-11,1816,94.8,2,23241949
2026-09-11,1817,64.99,26,47188937
2026-09-11,1818,75.49,7,8785473
2026-09-11,1819,84.42,17,28292267
2026-09-11,1903,81.23,66,211295412
2026-09-11,1904,68.41,145,758341526
2026-09-11,1905,71.61,70,789939228
2026-09-11,1906,74.38,26,112337307
2026-09-11,1907,85.44,209,1418977975
2026-09-11,1907A,0.0,0,0
2026-09-11,1909,68.36,169,907768762
2026-09-11,1918,20.82,26,50296034
2026-09-11,2002,53.22,1488,8377110618
2026-09-11,2002A,21.78,10,8342500
2026-09-11,2006,80.88,157,590710391
2026-09-11,2007,76.78999999999999,14,407617300
2026-09-11,2008,92.56,18,176677509
2026-09-11,2009,58.35,19,209907712
2026-09-11,2010,69.33,121,449118325
2026-09-11,2012,83.85,79,253403494
2026-09-11,2013,79.47,24,158974957
2026-09-11,2014,50.76,102,728873543
2026-09-11,2015,88.24,152,513247895
2026-09-11,2017,61.519999999999996,66,274994933
2026-09-11,2020,50.93,53,136064251
2026-09-11,2022,40.449999999999996,32,136448872
2026-09-11,2023,79.37,118,1445989134
2026-09-11,2024,83.02,13,80956652
2026-09-11,2025,63.25,31,109256353
2026-09-11,2027,77.99,376,2015764830
2026-09-11,2028,83.45,39,271868883
2026-09-11,2029,71.78,27,230614102
2026-09-11,2030,53.96,52,151458856
2026-09-11,2031,58.43,61,187722248
2026-09-11,2032,59.29,42,77419430
2026-09-11,2033,78.19,29,63108053
2026-09-11,2034,50.64,106,268037313
2026-09-11,2035,96.57,23,338056522
2026-09-11,2038,53.989999999999995,27,104855545
2026-09-11,2049,71.34,116,252423169
2026-09-11,2052R,10.19,2,934784
2026-09-11,2056,93.38,44,98067509
2026-09-11,2058,25.97,63,79376494
2026-09-11,2059,65.71,33,62631537
2026-09-11,2060,87.22,4,31173065
2026-09-11,2061,47.6,24,27316147
2026-09-11,2062,61.64,39,123317991
2026-09-11,2063,52.69,19,25353342
2026-09-11,2064,83.08,30,57607741
2026-09-11,2065,51.98,17,33030387
2026-09-11,2066,68.74000000000001,19,30561400
2026-09-11,2067,56.54,12,25527966
2026-09-11,2068,100.0,1,60068043
2026-09-11,2069,64.19,48,106839393
2026-09-11,2070,62.99,19,26327931
2026-09-11,2071,85.14,25,58803506
2026-09-11,2072,74.28,25,142656537
2026-09-11,2073,75.22,15,20687200
2026-09-11,2101,64.71000000000001,132,475109390
2026-09-11,2102,81.84,66,387444896
2026-09-11,2103,58.769999999999996,119,485426353
2026-09-11,2104,45.010000000000005,197,443410480
2026-09-11,2105,80.68,318,2615720729
2026-09-11,2106,79.83,161,762510299
2026-09-11,2107,64.39,72,195525558
2026-09-11,2108,71.01,95,349762431
2026-09-11,2109,74.66000000000001,71,208606780
2026-09-11,2113,0.0,0,0
2026-09-11,2114,65.4,18,51021924
2026-09-11,2115,70.86,37,73991218
2026-09-11,2201,63.61,102,680744421
2026-09-11,2204,73.76,62,408490566
2026-09-11,2206,85.44000000000001,103,661261140
2026-09-11,2207,89.83,114,500504463
2026-09-11,2208,54.8,145,698711489
2026-09-11,2211,81.19,59,338734386
2026-09-11,2221,66.58,6,28184339
2026-09-11,2226,100.0,1,75000000
2026-09-11,2227,93.50999999999999,11,280532000
2026-09-11,2228,55.86,13,44573344
2026-09-11,2229,41.04,1,600000
2026-09-11,2230,46.39,26,31579709
2026-09-11,2231,65.29,28,88762598
2026-09-11,2233,42.57,12,25672473
2026-09-11,2235,83.99,12,30136920
2026-09-11,2236,73.48,23,46676887
2026-09-11,2237,76.88,22,99116428
2026-09-11,2239,80.06,17,94263191
2026-09-11,2241,42.04,32,43991444
2026-09-11,2243,67.9,35,52548275
2026-09-11,2245,80.22,12,28596396
2026-09-11,2246,68.52999999999999,3,29212989
2026-09-11,2247,76.68,14,61903611
2026-09-11,2248,77.46,16,36885520
2026-09-11,2249,70.78999999999999,13,18084592
2026-09-11,2250,51.37,4,18697678
2026-09-11,2252,80.80000000000001,19,86159568
2026-09-11,2254,93.34,16,59669820
2026-09-11,2255,80.19,20,48882989
2026-09-11,2256,58.16,16,22704171
2026-09-11,2258,93.91,54,1645188780
2026-09-11,2301,81.25999999999999,473,1882506232
2026-09-11,2302,61.14,18,101729550
2026-09-11,2303,74.36999999999999,1227,9350622852
2026-09-11,2305,65.02,27,133754866
2026-09-11,2308,80.39,565,2088708048
2026-09-11,2312,48.769999999999996,214,734915877
2026-09-11,2313,59.589999999999996,214,735393713
2026-09-11,2314,11.5,14,12502424
2026-09-11,2316,64.49,44,117884390
2026-09-11,2317,69.46,1441,9778622107
2026-09-11,2318,27.0,15,28650297
2026-09-11,2321,71.37,3,21605997
2026-09-11,2323,45.910000000000004,210,500312253
2026-09-11,2324,64.58,618,2847110694
2026-09-11,2326,12.69,6,5131242
2026-09-11,2327,67.71,347,1394516599
2026-09-11,2328,40.98,60,212554475
2026-09-11,2329,50.06,64,330018101
2026-09-11,2330,87.57,2628,22713790637
2026-09-11,2331,58.82,67,327961895
2026-09-11,2332,34.07,98,205279991
2026-09-11,2333,29.03,56,80698193
2026-09-11,2335,35.58,13,17614719
2026-09-11,2337,40.839999999999996,295,811650805
2026-09-11,2338,47.11,54,172887762
2026-09-11,2340,38.050000000000004,56,166954780
2026-09-11,2341,86.94,1,5957271
2026-09-11,2342,36.6,12,57621799
2026-09-11,2344,69.7,547,3290860178
2026-09-11,2345,70.61,223,396320897
2026-09-11,2347,88.69,256,1479729843
2026-09-11,2348,69.39,30,110691667
2026-09-11,2348A,65.86,6,19763000
2026-09-11,2349,28.740000000000002,122,199514237
